ID,Year,UA,obesity,popCount,10301,"Violent crime - violence offences per 1,000 population",22401,90356,90360,90637,92309,92310,92899,92924,93111,93350,93351
1216,2014,SE50,108,1097,4.05138495,6.278343454,2529.423196,7.67724979,40.75109355,0.837300298,22.13721006,21.06484054,22.04811249,7.813302064,9.663338369,15.17407313,504.0007074
1217,2015,SE50,113,1093,3.847739435,10.0596568,2320.248291,7.737730884,14.20844979,1.202503549,22.16206863,21.25570634,20.28862376,7.089167884,10.67529106,2.360842297,530.1729771
1218,2016,SE50,123,1075,3.860297901,9.467954115,2201.903657,8.178649742,27.29263688,1.004819813,22.21529142,21.40015974,13.44985623,9.738471285,10.8776816,17.81807315,579.2251978
1219,2017,SE50,109,1191,4.038029668,11.06351946,2327.892707,7.882916212,22.81205324,1.111226382,22.15660481,21.55208928,21.45055028,9.079956402,11.5556899,12.12330389,566.8208057
1220,2011,SE51,330,1539,4.563559773,17.67398289,2536.310869,7.347938543,21.06075189,1.132486311,26.01663398,9.102224995,23.24323692,12.27551521,7.356086238,20.66545778,412.6471818
1221,2012,SE51,324,1553,4.742396051,16.21664107,2223.717455,9.890230528,30.0502643,1.129900381,26.4010496,9.190337097,23.64161172,11.45991783,7.325727657,19.54684239,437.3561987
1222,2013,SE51,357,1647,4.167278853,15.74771467,2449.700834,9.972086111,11.2441601,1.568207398,26.72222873,9.28080089,21.84892509,11.42973295,7.629313464,24.22468857,413.6115983
1223,2014,SE51,439,1815,4.235594645,15.80644074,2455.509422,8.114355266,30.45544913,1.759568062,27.00032353,9.379509435,23.24323692,11.06216393,8.327560819,17.41130391,459.4712677
1224,2015,SE51,477,1969,4.282107245,19.62932347,2341.910306,12.51193481,3.861757972,1.980190152,27.17466193,9.47897011,21.28456078,8.875527053,9.056166756,15.9876116,461.765914
1225,2017,SE51,615,2296,4.526744583,23.5027326,2356.198683,9.953050923,27.6416374,2.329997323,27.74263128,9.772189919,20.48781116,11.51665328,11.30270173,9.580996181,452.6870962
1226,2011,SE52,233,1353,5.162478171,9.235475709,2029.922388,6.731831588,17.07498065,0.711293923,21.98321366,15.28240853,17.86517702,9.653065246,7.801345421,34.08884246,395.154661
1227,2012,SE52,202,1303,5.259330973,7.502063087,2034.689761,6.459783169,10.89196515,0.803652728,21.90637641,15.91665293,10.59483678,9.16788626,7.801345421,25.34330396,415.3408969
1228,2013,SE52,247,1495,4.510905717,6.819514047,2223.818541,7.116799698,25.47722952,0.994351869,21.81700522,16.44434663,19.55826995,9.363936528,8.368038927,19.24176546,409.8536994
1229,2014,SE52,294,1491,4.797802535,7.442329328,2301.426247,8.181118515,30.92098244,1.311869248,21.80756973,16.82236437,22.6456747,9.064813487,8.853776218,19.44515008,416.5381037
1230,2015,SE52,283,1621,4.696635047,12.36464893,2492.243812,9.134115126,11.13238919,2.004852965,21.69896212,17.14960453,22.04811249,8.927416774,9.035927702,21.47899624,431.7027224
1231,2016,SE52,302,1603,4.456246481,13.858293,2165.366407,7.882916212,4.810066776,2.11887138,21.77010663,17.45187798,19.25948884,10.41202813,9.754414111,23.71622703,465.8896261
1232,2012,SE53,153,1082,4.78741446,4.290902266,2211.144187,6.805488537,12.657901,0.485964899,21.11960444,18.53449583,15.67411558,9.069457314,8.256724131,32.0549963,466.3219508
1233,2013,SE53,187,1145,4.052256477,4.938302174,2030.598932,6.970558148,2.513799516,0.789544869,21.13520884,18.97763362,20.75339437,9.439449196,8.185887443,29.30930398,461.1007991
1234,2014,SE53,169,1221,4.191800923,5.105100076,2445.38154,7.905065068,18.82359424,1.00896077,21.04064414,19.42144857,21.25136288,8.970119794,8.843656691,24.52976549,470.0133382
1235,2015,SE53,182,1254,4.203507271,7.216024253,2102.752314,8.234466136,19.47848962,1.373651457,21.05824694,19.58347234,19.15989514,8.187937774,9.653218842,28.59745782,459.7705694
1236,2016,SE53,199,1240,4.281071691,8.003207882,1951.720831,7.784338368,28.04707578,1.266588062,21.04720125,19.78577248,15.14294917,9.996506551,10.02764134,23.00438087,508.0911638
1237,2017,SE53,195,1297,4.495436397,8.477380372,1827.558327,7.291449151,31.430246,1.483296461,21.12652621,19.82720325,14.08061635,9.436622519,10.00740228,26.76699627,504.1669861
1238,2011,SE54,130,837,5.25811172,7.512776461,2102.825658,8.517020934,15.81052833,0.663542754,18.06892095,24.32198944,21.35095658,9.01817331,9.794892219,18.22484238,352.8201003
1239,2012,SE54,111,848,5.472342832,6.631127042,2306.290103,8.585974705,10.18581841,0.633880613,18.06444633,25.03299113,15.87330298,8.343808842,9.764533638,15.47915006,369.4479718
1240,2013,SE54,138,880,4.283999417,6.913114223,2150.859632,8.138613007,11.7956339,0.585656445,18.05104261,25.43757251,15.17614707,8.451323536,10.57409579,21.98745779,364.3265874
1241,2014,SE54,129,885,4.514980455,9.077136941,2084.438346,9.314220858,30.3761702,1.085803825,18.03565729,25.99599801,12.98508563,7.765248548,11.51521179,5.208226928,393.0595492
1242,2015,SE54,140,890,4.5581015,10.33761429,2239.647122,9.20192141,17.64763556,1.302573298,18.00124968,26.09002414,18.79471823,7.29935154,11.41401652,24.52976549,394.5228019
1243,2017,SE54,133,975,5.035671124,15.32672014,2289.195048,9.164428176,41.56477218,1.787336681,17.98520104,26.33293335,18.56233293,8.976681723,11.88963429,15.27576544,421.6594881
1244,2011,SE55,307,1723,4.809776615,8.655843786,1609.900946,7.858481507,15.06132259,0.686015484,22.36065829,15.81876489,18.86111403,10.54407435,7.90254069,32.76684246,470.6119416
1245,2012,SE55,257,1668,4.896973171,7.413195699,1408.096142,7.979818906,9.951183064,0.702100328,22.42326932,16.33276703,18.96070774,9.346875511,8.388277981,19.14007315,475.9328604
1246,2013,SE55,278,1758,4.317456175,6.944793424,1414.146514,7.941393756,3.927024916,1.128161187,22.50179331,16.76239917,16.86924,9.414311958,9.258557293,22.80099625,454.4163948
1247,2015,SE55,281,1860,4.530517367,10.42778625,2067.834167,8.852730904,8.480338368,1.349483675,22.61112186,17.39310391,15.60771977,7.979571267,10.31098809,21.88576548,452.2215158
1248,2017,SE55,309,1928,4.686553188,12.59104774,1915.445564,8.375805429,37.27576501,1.597648092,22.76298848,18.02365253,17.86517702,10.18690347,11.9705905,25.95345781,460.8347532
1249,2011,SE56,156,1136,5.04039966,10.08810534,1873.783819,7.693093776,16.50229728,0.561873686,21.59724119,16.40880859,15.17614707,10.28583717,8.185887443,32.86853477,517.5357948
1250,2012,SE56,170,1178,4.943759661,8.933273642,2031.554821,6.786075935,22.10973429,0.554751001,21.73991737,16.92633015,18.66192663,9.220987414,7.568596302,28.2923809,550.1929343
1251,2014,SE56,181,1306,4.177888736,11.68954361,2090.012482,7.099522967,28.25807546,1.079044784,21.90880952,17.55455125,17.0684274,8.761955193,9.086525336,28.80084244,520.2295099
1252,2015,SE56,171,1275,4.057377494,15.79095368,2118.898909,7.411738109,17.5220996,1.320244891,21.91700837,17.73918177,15.67411558,8.132009942,10.21991235,19.6485347,505.3641929
1253,2017,SE56,200,1507,4.56026145,20.69694142,2550.10544,7.291449151,32.63478455,2.014173548,22.16902751,17.91400097,18.26355182,10.0530401,11.90987334,22.69930394,558.3073355
1254,2011,SE57,125,849,5.861010038,6.435855312,1957.705963,8.292258875,22.39108227,0.675906893,19.32815504,22.57374382,21.84892509,8.717031213,8.499592776,16.19099622,383.8477084
1255,2012,SE57,114,847,5.942118538,7.1816751,1988.955557,7.129673067,18.27181058,0.712960807,19.42249287,23.26340587,20.15583216,7.852673642,8.823417637,15.17407313,398.0811664
1256,2013,SE57,147,908,4.972478338,7.099392571,2024.410481,7.582920396,-0.64026833,0.765048625,19.43590818,23.67346583,22.74526841,8.064169684,8.65138568,24.22468857,401.3402292
1257,2014,SE57,103,841,5.148534934,9.365606908,1907.679937,8.114784223,39.60328983,1.136009376,19.247904,24.0862073,21.15176918,7.240294172,8.843656691,2.055765373,408.7895156
1258,2015,SE57,159,916,5.306583139,13.05020942,2011.105843,8.356147341,24.74656847,1.215635634,19.18337084,24.45170876,20.48781116,6.907049096,9.825250799,20.05530393,421.6927438
1259,2016,SE57,119,948,5.348904833,14.83604841,1741.25064,8.671538959,6.77878196,1.651429388,19.17362975,24.70246493,15.30893867,9.78319336,10.18955377,6.530226935,386.0093317
1260,2011,SE58,200,987,5.51255321,10.92875163,2067.027476,9.844915818,8.86330793,0.766837761,20.2858163,20.13577452,27.42617239,8.733486513,6.131623484,21.78407317,425.2511083
1261,2013,SE58,183,1010,4.757173897,16.15495984,1956.406016,9.333990963,22.54286672,1.151883989,20.01018914,21.66246195,24.33876764,9.345159314,6.303655441,20.25868855,423.3887867
1262,2014,SE58,210,1019,4.808189145,17.18660933,2005.419354,9.669753342,20.25207103,1.470485426,19.78676688,22.15793032,26.13145427,9.044925792,6.809631785,21.37730394,429.5410991
1263,2015,SE58,237,1101,4.7122863,18.59929015,1779.201083,10.60407195,12.31765663,1.757318895,19.56029867,22.43750572,22.6456747,8.868864171,7.659672044,27.27545781,408.5899811
1264,2016,SE58,217,1061,4.92929506,24.8672961,1693.617726,9.755895236,35.96562777,2.323702877,19.34850836,22.77914792,18.03116652,10.06343823,8.641266153,20.25868855,426.4815708
1265,2017,SE58,240,1130,5.115921446,40.60456569,1616.708523,9.953050923,20.404026,3.872789185,19.24256476,22.86571868,19.35908254,9.403711918,9.127003444,13.64868851,427.4127316
1266,2011,SE59,123,1035,4.848531941,7.234240197,2081.075021,6.434103857,-1.31624541,0.586833097,19.47419454,20.39391493,14.77777226,10.03799814,7.335847184,18.73330392,453.6847685
1267,2012,SE59,136,936,4.888905474,6.512016602,2032.316023,5.167603444,24.90178517,0.672678671,19.33636614,21.10370801,16.37127149,9.046137225,7.578715829,22.1908424,459.3382448
1268,2013,SE59,141,1023,4.099752588,6.102350527,2025.770831,5.843184513,-7.676947056,0.719219374,19.15999316,21.57255822,14.57858485,9.264901866,7.862062582,25.44499626,458.274061
1269,2016,SE59,140,1075,4.12653241,17.15661264,1780.624777,7.094293465,23.69162218,1.753841993,18.81152146,22.5501619,14.31300165,11.02349903,8.934732433,23.51284241,474.7356537
1270,2011,SE60,131,940,4.576636597,7.078024342,1840.749875,8.413729875,14.57429651,0.337771958,23.31625012,16.37319609,25.43429836,10.85965269,9.936565595,38.97007326,582.0186802
1271,2012,SE60,135,1070,4.90387585,5.884346204,1752.395573,7.268091169,21.99931084,0.26855152,23.56380464,16.79344037,22.2472999,9.727467434,10.48302005,27.58053474,537.9880766
1272,2014,SE60,119,1091,4.165713413,8.313419794,1808.704073,7.149888995,26.84429611,0.813281146,23.90744549,17.23600975,19.35908254,9.231991265,12.345013,24.22468857,556.2454795
1273,2015,SE60,143,1095,3.917182064,12.74092098,1881.195254,6.212133197,19.91900883,1.202193801,24.05474439,17.36684079,19.49187415,8.457481655,13.22541184,25.64838088,583.082864
1274,2016,SE60,97,1095,4.068905808,13.11428263,1877.914593,7.685760525,9.022092065,1.123607029,24.13148373,17.58514065,26.96140178,10.86591176,14.25760358,20.9705347,569.2484749
1275,2017,SE60,139,1225,4.095138231,16.05980458,2103.157085,7.587182681,33.89747869,1.175978118,24.1811816,17.83418025,21.45055028,10.49692941,15.27967579,23.81791933,572.7403279
1276,2011,SE61,217,1153,4.821134849,13.66508568,1655.583167,5.252723355,39.8758339,1.221744161,22.70030021,12.56628695,15.07655336,10.13501374,7.133456646,20.76715009,400.8413931
1277,2012,SE61,215,1105,5.390036731,14.25164406,1921.393296,5.742001921,22.66702241,1.027441629,22.68590674,12.84818582,19.65786365,9.126899437,7.092978538,26.46191935,400.5088356
1278,2013,SE61,238,1188,4.522455969,14.00422083,1758.532696,6.643544326,13.46703007,1.236595982,22.92768209,12.90472953,19.65786365,9.220583603,7.426922926,27.68222705,386.1423547
1279,2014,SE61,260,1247,4.689472948,18.83313812,1885.472098,6.674672288,21.91941065,1.845535077,23.11413326,12.98854319,17.1680211,8.623044189,8.206126497,30.42791937,418.0013564
1280,2015,SE61,264,1217,4.764671868,22.52672583,2498.752524,8.340649658,-8.309408031,2.100752778,23.20382472,13.04940722,15.30893867,7.375167066,8.914493379,25.24161165,448.0312922
1281,2017,SE61,242,1350,4.954675205,31.4556603,2045.033272,6.798559934,41.86636832,3.092305685,23.61900265,13.2210627,14.27980375,10.25989231,10.30086856,19.14007315,437.7220119
1282,2011,SE62,162,1040,4.782014605,6.796634969,1806.825363,6.809236663,19.33510525,0.497178445,20.86600431,19.22320145,19.95664475,9.239158911,9.066286282,21.78407317,441.4799108
1283,2012,SE62,169,1084,4.918501714,5.499313742,1608.38386,6.458346158,4.637298702,0.494513746,20.74528577,20.08367202,13.48305413,8.40579384,8.631146626,16.90284237,482.9165664
1284,2013,SE62,139,1039,4.017980709,5.868411007,2085.190199,6.446028449,1.104289525,0.457884929,20.55722815,20.77886656,19.06030144,8.595887895,8.803178583,11.30976542,470.5786858
1285,2014,SE62,142,1096,4.18150087,8.470772994,1842.460981,7.099106473,25.81038016,1.00324072,20.4527336,21.39444669,19.06030144,7.968163605,10.16931471,18.73330392,474.1703061
1286,2015,SE62,169,1130,3.983645185,12.63177545,1660.223776,7.638723381,8.874687151,0.914077355,20.21602952,21.88654465,19.82385315,7.403635745,10.81696443,19.750227,476.4982081
1287,2016,SE62,177,1113,4.146339931,13.50540694,1723.961397,7.390026995,16.37888483,1.342652993,20.16070631,22.30343292,16.73644839,9.772189508,10.9181597,19.34345777,499.6774609
1288,2017,SE62,205,1166,4.293869425,15.28744693,1855.655422,7.094293465,29.81776934,1.384390713,20.08767227,22.74096848,21.05217547,8.998588473,10.60445437,21.58068855,534.0306432
1289,2011,SE63,149,1033,4.942192685,6.891245275,2897.854893,9.219913475,25.48788386,0.425279884,22.80435313,16.54818073,19.95664475,9.110545089,7.487640087,26.86868858,488.5035312
1290,2012,SE63,153,963,5.049541596,8.19879099,2675.178928,9.114741999,15.2693158,0.584084432,22.67736937,17.25823073,17.76558331,8.359658426,7.568596302,27.0720732,492.1284072
1291,2013,SE63,141,1022,4.368310812,9.930720089,2883.140509,8.445405211,-2.169674232,0.837662629,22.52032623,17.70315394,18.36314552,8.814854442,7.528118195,22.69930394,504.7323338
1292,2014,SE63,176,1056,4.648225121,10.40685186,2745.330619,9.630184093,25.77611995,0.972003349,22.37816657,18.19220942,25.43429836,8.255172315,7.791225894,10.49622696,480.123084
1293,2015,SE63,139,1028,4.455527482,12.75458562,2533.479191,9.561484684,-2.319028942,1.070666367,22.37136029,18.54674422,22.4796852,8.301105823,8.823417637,20.05530393,452.7203519
1294,2017,SE63,178,1216,4.578808549,23.57535577,2661.371417,8.868694646,41.43073188,2.345197284,22.18044385,18.75339026,15.17614707,9.497497036,11.79855854,3.174380763,478.2275067
1295,2014,SE64,344,1802,5.28392737,23.22594041,2377.596015,11.6444724,31.73601759,2.004935901,20.37311002,14.0571335,24.73714244,9.073091614,6.445328817,24.32638087,388.9358371
1296,2015,SE64,358,1764,5.046365076,34.95516799,2085.992933,14.25446042,16.92970988,2.554411364,20.32298343,14.00107053,24.70394454,10.55154485,6.667958409,24.42807318,402.8699934
1297,2017,SE64,461,2123,5.402929631,42.83539001,2224.948931,11.92460779,33.95854652,3.456726215,20.12583374,13.89619853,21.48374818,11.32009825,7.77098684,24.42807318,416.9039169
1298,2012,SE65,210,1093,6.113552852,12.0114647,1563.564715,9.361906857,24.30035628,0.719415955,18.30467516,24.619971,24.33876764,7.265936174,7.1536957,28.90253474,347.1333683
1299,2013,SE65,202,1180,4.628124011,10.35971327,1534.052899,9.881927719,10.11435646,0.945729686,18.16680272,25.25352821,22.74526841,7.844698374,7.335847184,29.10591936,353.0528905
1300,2014,SE65,245,1195,4.901251971,15.35285761,1477.418201,8.816556649,24.07127855,1.662021833,17.95651643,25.79180675,23.94039283,7.138230927,7.234651915,29.20761167,368.1842536
1301,2015,SE65,219,1246,4.765917616,24.06643081,1202.33158,10.42878067,6.945031919,2.236852924,17.74344229,26.24357582,22.5792789,8.061242054,7.538237722,20.15699624,364.4928661
1302,2016,SE65,260,1249,4.859828686,25.78260174,1328.671226,11.13598504,23.45751563,2.987166914,17.59217664,26.70672979,22.6124768,9.649531899,7.791225894,27.0720732,367.7186732
1303,2017,SE65,248,1238,4.930939624,28.88150102,1435.124591,10.84025151,28.59608698,2.99764431,17.38907846,27.04225283,22.71207051,8.657469082,7.922779744,17.61468853,387.5058402
1304,2011,SE66,104,639,4.758274222,6.98523969,1684.634592,7.949036203,18.49274634,0.257240408,21.54368589,18.41492511,22.4464873,9.966119769,10.78660585,22.59761163,475.2012341
1305,2012,SE66,88,678,4.942451661,5.940854956,1925.868512,7.364284792,16.96390586,0.351191524,21.35246293,19.01832772,17.86517702,8.987382716,9.592501681,17.71638084,495.0216569
1306,2013,SE66,85,691,4.249908782,6.277996835,2053.949296,6.870875228,17.70936132,0.325720445,21.22299778,19.4600417,15.57452187,9.238048431,9.916326541,13.14022697,453.1859323
1307,2014,SE66,89,683,4.591668965,8.771844755,2057.070973,6.906457532,17.46864037,0.532477481,21.02993422,19.81682159,21.15176918,8.596897423,10.83720349,13.24191928,489.5344593
1308,2016,SE66,106,757,4.805140824,12.29526465,2048.239783,7.784338368,30.18028098,1.377734057,21.08860012,20.20874449,17.66598961,10.24919132,11.77831949,7.140380784,506.9604685
1309,2017,SE66,127,811,5.15807367,16.5394766,2066.798539,7.488604838,26.64267284,1.081678854,21.08946535,20.29126271,21.84892509,9.788846715,12.67895738,13.64868851,490.7649218
1310,2011,SE67,200,1012,4.997997941,11.62102228,2547.774151,7.215025606,12.44622268,0.599404429,22.58189334,14.2848101,18.56233293,11.5704611,6.414970237,31.95330399,439.6175892
1311,2012,SE67,237,1036,4.997142885,12.87060771,2865.083332,6.949331841,42.14726944,0.692595337,22.68841005,14.51459427,16.9688337,10.72053978,6.99178327,28.2923809,452.4875617
1312,2013,SE67,257,1147,4.412312109,16.86833368,2848.683409,7.430169223,9.406167991,1.246399263,22.70536348,14.72234407,14.37939745,11.0444972,7.001902796,24.32638087,449.6275678
1313,2015,SE67,260,1233,4.292517548,21.20234334,2760.528312,8.550203667,10.1204483,1.328375787,22.81731855,14.74028518,21.78252929,9.572202082,8.732341895,16.39438083,478.8261101
1314,2017,SE67,293,1318,4.544523641,40.52953492,2269.04144,7.587182681,27.54119422,2.945654015,23.30820608,14.36222737,7.109057217,11.44315967,9.612740735,29.6143809,515.1081255
1315,2012,SW01,99,756,5.323404814,7.53618597,1772.329055,10.02775343,3.528354528,0.701935105,17.91956385,24.67856799,16.9688337,5.918418673,9.177601078,7.3437654,329.1420114
1316,2013,SW01,106,790,4.463485183,8.188838378,1807.675342,11.9744103,18.8878331,0.819663155,17.92706838,25.42784855,18.56233293,6.4744665,10.04788039,7.852226942,370.5454113
1317,2014,SW01,87,706,4.640449902,8.100614558,1800.06377,13.00018486,29.92442109,1.028362594,17.81462285,25.99494029,23.54201802,5.959102637,9.137122971,9.174226949,438.1210808
